2044	-7.025643e-05
2046	-7.025521e-05
2048	-7.025766e-05
2050	-7.024294e-05
2052	-7.023067e-05
2054	-7.020735e-05
2056	-7.023680e-05
2058	-7.025766e-05
2060	-7.025520e-05
2062	-7.026012e-05
2064	-7.026625e-05
2066	-7.024907e-05
2068	-7.025643e-05
2070	-7.026012e-05
2072	-7.025643e-05
2074	-7.024538e-05
2076	-7.025030e-05
2078	-7.025889e-05
2080	-7.025766e-05
2082	-7.027238e-05
2084	-7.028588e-05
2086	-7.029079e-05
2088	-7.028098e-05
2090	-7.023926e-05
2092	-7.025030e-05
2094	-7.026993e-05
2096	-7.026625e-05
2098	-7.027975e-05
2100	-7.026502e-05
2102	-7.026747e-05
2104	-7.028342e-05
2106	-7.028465e-05
2108	-7.028711e-05
2110	-7.025766e-05
2112	-7.024416e-05
2114	-7.022821e-05
2116	-7.023312e-05
2118	-7.024048e-05
2120	-7.025030e-05
2122	-7.024416e-05
2124	-7.024907e-05
2126	-7.026012e-05
2128	-7.026625e-05
2130	-7.028834e-05
2132	-7.029570e-05
2134	-7.028342e-05
2136	-7.027238e-05
2138	-7.028097e-05
2140	-7.029324e-05
2142	-7.026993e-05
2144	-7.025643e-05
2146	-7.024294e-05
2148	-7.024294e-05
2150	-7.023190e-05
2152	-7.024416e-05
2154	-7.023190e-05
2156	-7.023557e-05
2158	-7.023680e-05
2160	-7.025520e-05
2162	-7.026012e-05
2164	-7.026625e-05
2166	-7.026134e-05
2168	-7.023190e-05
2170	-7.023190e-05
2172	-7.022944e-05
2174	-7.023925e-05
2176	-7.024048e-05
2178	-7.023312e-05
2180	-7.023803e-05
2182	-7.022821e-05
2184	-7.021594e-05
2186	-7.022699e-05
2188	-7.026257e-05
2190	-7.026012e-05
2192	-7.025275e-05
2194	-7.023434e-05
2196	-7.023803e-05
2198	-7.023925e-05
2200	-7.024661e-05
2202	-7.026871e-05
2204	-7.026012e-05
2206	-7.024416e-05
2208	-7.021103e-05
2210	-7.018895e-05
2212	-7.019018e-05
2214	-7.019141e-05
2216	-7.019508e-05
2218	-7.021104e-05
2220	-7.022699e-05
2222	-7.022945e-05
2224	-7.022330e-05
2226	-7.022944e-05
2228	-7.023680e-05
2230	-7.022822e-05
2232	-7.022944e-05
2234	-7.021349e-05
